id,Age
15000,6.152675304380183
15001,9.61981613697874
15002,6.152675304380183
15003,9.61981613697874
15004,6.152675304380183
15005,9.836819560493588
15006,10.676054716159095
15007,9.949987078490329
15008,6.152675304380183
15009,6.152675304380183
15010,7.7046081637583885
15011,10.311920153394977
15012,9.836819560493588
15013,10.311920153394977
15014,10.311920153394977
15015,6.152675304380183
15016,7.7046081637583885
15017,10.311920153394977
15018,8.561211198683985
15019,9.949987078490329
15020,10.198752635398234
15021,9.836819560493588
15022,9.836819560493588
15023,7.7046081637583885
15024,8.891382140195576
15025,10.311920153394977
15026,10.311920153394977
15027,8.763213102053141
15028,8.650045584056398
15029,8.891382140195576
15030,9.836819560493588
15031,4.410779889955558
15032,7.098112724678193
15033,9.836819560493588
15034,10.311920153394977
15035,9.836819560493588
15036,9.836819560493588
15037,9.253315215100223
15038,9.949987078490329
15039,10.789222234155838
15040,7.7046081637583885
15041,10.538503362563135
15042,9.949987078490329
15043,6.152675304380183
15044,7.7046081637583885
15045,8.891382140195576
15046,7.7046081637583885
15047,10.789222234155838
15048,9.836819560493588
15049,9.836819560493588
15050,9.506648618981997
15051,8.763213102053141
15052,8.891382140195576
15053,10.311920153394977
15054,10.198752635398234
15055,9.949987078490329
15056,8.561211198683985
15057,9.836819560493588
15058,10.311920153394977
15059,8.763213102053141
15060,8.891382140195576
15061,10.198752635398234
15062,7.7046081637583885
15063,7.7046081637583885
15064,9.253315215100223
15065,7.7046081637583885
15066,6.152675304380183
15067,9.836819560493588
15068,9.949987078490329
15069,10.198752635398234
15070,10.198752635398234
15071,9.836819560493588
15072,7.7046081637583885
15073,9.836819560493588
15074,9.506648618981997
15075,8.650045584056398
15076,8.891382140195576
15077,9.836819560493588
15078,10.198752635398234
15079,9.836819560493588
15080,8.561211198683985
15081,7.7046081637583885
15082,10.198752635398234
15083,9.506648618981997
15084,8.891382140195576
15085,8.650045584056398
15086,8.891382140195576
15087,10.198752635398234
15088,10.198752635398234
15089,7.7046081637583885
15090,8.891382140195576
15091,9.836819560493588
15092,10.311920153394977
15093,10.367640251803374
15094,9.836819560493588
15095,9.949987078490329
15096,9.949987078490329
15097,8.650045584056398
15098,10.198752635398234
15099,7.7046081637583885
15100,8.763213102053141
15101,10.480807769800117
15102,7.098112724678193
15103,10.311920153394977
15104,7.098112724678193
15105,8.891382140195576
15106,9.836819560493588
15107,8.891382140195576
15108,7.7046081637583885
15109,7.7046081637583885
15110,9.61981613697874
15111,9.836819560493588
15112,9.949987078490329
15113,7.7046081637583885
15114,9.949987078490329
15115,10.789222234155838
15116,8.891382140195576
15117,9.949987078490329
15118,8.561211198683985
15119,8.650045584056398
15120,10.311920153394977
15121,4.410779889955558
15122,10.480807769800117
15123,10.198752635398234
15124,10.311920153394977
15125,7.7046081637583885
15126,6.152675304380183
15127,10.311920153394977
15128,4.410779889955558
15129,9.949987078490329
15130,9.61981613697874
15131,10.198752635398234
15132,10.198752635398234
15133,9.949987078490329
15134,9.949987078490329
15135,7.7046081637583885
15136,9.836819560493588
15137,10.367640251803374
15138,10.198752635398234
15139,10.311920153394977
15140,9.836819560493588
15141,8.561211198683985
15142,9.836819560493588
15143,7.7046081637583885
15144,7.7046081637583885
15145,9.506648618981997
15146,9.836819560493588
15147,9.836819560493588
15148,6.152675304380183
15149,7.7046081637583885
15150,9.836819560493588
15151,10.311920153394977
15152,9.949987078490329
15153,7.7046081637583885
15154,9.949987078490329
15155,8.891382140195576
15156,9.836819560493588
15157,9.949987078490329
15158,9.61981613697874
15159,9.836819560493588
15160,7.7046081637583885
15161,10.789222234155838
15162,7.7046081637583885
15163,9.61981613697874
15164,6.152675304380183
15165,9.836819560493588
15166,8.650045584056398
15167,8.763213102053141
15168,10.789222234155838
15169,7.7046081637583885
15170,8.891382140195576
15171,10.367640251803374
15172,7.7046081637583885
15173,9.949987078490329
15174,10.480807769800117
15175,9.949987078490329
15176,10.311920153394977
15177,8.891382140195576
15178,8.561211198683985
15179,10.311920153394977
15180,9.949987078490329
15181,6.152675304380183
15182,7.7046081637583885
15183,7.7046081637583885
15184,8.763213102053141
15185,9.949987078490329
15186,9.836819560493588
15187,9.836819560493588
15188,7.7046081637583885
15189,9.949987078490329
15190,10.367640251803374
15191,9.949987078490329
15192,9.949987078490329
15193,10.198752635398234
15194,9.949987078490329
15195,9.836819560493588
15196,9.836819560493588
15197,10.676054716159095
15198,9.836819560493588
15199,9.61981613697874
15200,7.7046081637583885
15201,9.949987078490329
15202,7.7046081637583885
15203,8.891382140195576
15204,10.480807769800117
15205,9.836819560493588
15206,10.198752635398234
15207,4.410779889955558
15208,7.7046081637583885
15209,8.763213102053141
15210,8.891382140195576
15211,9.836819560493588
15212,9.61981613697874
15213,10.311920153394977
15214,10.198752635398234
15215,9.506648618981997
15216,9.949987078490329
15217,9.949987078490329
15218,6.152675304380183
15219,9.836819560493588
15220,9.836819560493588
15221,6.152675304380183
15222,8.650045584056398
15223,8.561211198683985
15224,6.152675304380183
15225,9.949987078490329
15226,9.836819560493588
15227,9.61981613697874
15228,7.7046081637583885
15229,7.7046081637583885
15230,8.763213102053141
15231,10.311920153394977
15232,6.152675304380183
15233,6.152675304380183
15234,10.311920153394977
15235,10.311920153394977
15236,10.538503362563135
15237,10.198752635398234
15238,10.198752635398234
15239,7.7046081637583885
15240,7.7046081637583885
15241,9.836819560493588
15242,8.650045584056398
15243,8.891382140195576
15244,9.836819560493588
15245,9.949987078490329
15246,6.152675304380183
15247,8.763213102053141
15248,7.7046081637583885
15249,8.650045584056398
15250,10.367640251803374
15251,9.949987078490329
15252,9.836819560493588
15253,9.836819560493588
15254,9.949987078490329
15255,8.650045584056398
15256,6.152675304380183
15257,7.7046081637583885
15258,7.7046081637583885
15259,9.949987078490329
15260,10.198752635398234
15261,9.506648618981997
15262,10.198752635398234
15263,10.198752635398234
15264,7.098112724678193
15265,9.949987078490329
15266,8.763213102053141
15267,8.891382140195576
15268,9.949987078490329
15269,7.098112724678193
15270,10.367640251803374
15271,9.836819560493588
15272,9.836819560493588
15273,10.198752635398234
15274,10.198752635398234
15275,9.949987078490329
15276,7.7046081637583885
15277,9.949987078490329
15278,7.7046081637583885
15279,10.198752635398234
15280,8.650045584056398
15281,9.949987078490329
15282,7.7046081637583885
15283,9.836819560493588
15284,8.891382140195576
15285,6.152675304380183
15286,8.561211198683985
15287,9.836819560493588
15288,10.198752635398234
15289,4.410779889955558
15290,10.198752635398234
15291,8.650045584056398
15292,8.891382140195576
15293,8.891382140195576
15294,6.152675304380183
15295,7.098112724678193
15296,9.949987078490329
15297,7.7046081637583885
15298,6.152675304380183
15299,8.650045584056398
15300,10.198752635398234
15301,10.311920153394977
15302,7.7046081637583885
15303,9.836819560493588
15304,9.61981613697874
15305,7.7046081637583885
15306,9.836819560493588
15307,9.836819560493588
15308,10.198752635398234
15309,4.410779889955558
15310,9.61981613697874
15311,10.198752635398234
15312,11.081706648054038
15313,10.367640251803374
15314,9.836819560493588
15315,10.198752635398234
15316,7.7046081637583885
15317,9.506648618981997
15318,8.561211198683985
15319,9.949987078490329
15320,9.61981613697874
15321,7.7046081637583885
15322,9.61981613697874
15323,7.7046081637583885
15324,10.311920153394977
15325,10.311920153394977
15326,10.968539130057295
15327,6.152675304380183
15328,10.311920153394977
15329,10.847718815723546
15330,9.836819560493588
15331,6.152675304380183
15332,9.836819560493588
15333,9.836819560493588
15334,10.198752635398234
15335,6.152675304380183
15336,10.198752635398234
15337,9.506648618981997
15338,9.836819560493588
15339,10.198752635398234
15340,10.789222234155838
15341,9.836819560493588
15342,9.506648618981997
15343,7.7046081637583885
15344,9.836819560493588
15345,8.650045584056398
15346,10.198752635398234
15347,8.561211198683985
15348,10.480807769800117
15349,6.152675304380183
15350,10.311920153394977
15351,10.198752635398234
15352,9.949987078490329
15353,10.198752635398234
15354,7.098112724678193
15355,7.7046081637583885
15356,8.561211198683985
15357,10.311920153394977
15358,10.311920153394977
15359,6.152675304380183
15360,9.836819560493588
15361,9.949987078490329
15362,9.836819560493588
15363,10.311920153394977
15364,7.7046081637583885
15365,4.410779889955558
15366,7.7046081637583885
15367,10.311920153394977
15368,10.676054716159095
15369,10.198752635398234
15370,10.198752635398234
15371,8.891382140195576
15372,7.7046081637583885
15373,7.7046081637583885
15374,9.949987078490329
15375,7.7046081637583885
15376,7.7046081637583885
15377,10.311920153394977
15378,9.836819560493588
15379,9.949987078490329
15380,10.311920153394977
15381,9.949987078490329
15382,7.7046081637583885
15383,6.152675304380183
15384,9.61981613697874
15385,9.949987078490329
15386,9.422202831505363
15387,10.198752635398234
15388,8.891382140195576
15389,9.506648618981997
15390,9.949987078490329
15391,9.836819560493588
15392,8.891382140195576
15393,9.949987078490329
15394,10.198752635398234
15395,9.836819560493588
15396,10.676054716159095
15397,9.949987078490329
15398,9.836819560493588
15399,9.836819560493588
15400,9.949987078490329
15401,8.891382140195576
15402,6.152675304380183
15403,7.7046081637583885
15404,9.836819560493588
15405,10.676054716159095
15406,7.7046081637583885
15407,9.61981613697874
15408,10.311920153394977
15409,7.7046081637583885
15410,6.152675304380183
15411,8.650045584056398
15412,10.367640251803374
15413,6.152675304380183
15414,9.949987078490329
15415,10.198752635398234
15416,7.7046081637583885
15417,9.836819560493588
15418,7.7046081637583885
15419,9.836819560493588
15420,10.311920153394977
15421,10.198752635398234
15422,9.949987078490329
15423,6.152675304380183
15424,7.7046081637583885
15425,8.891382140195576
15426,7.7046081637583885
15427,9.836819560493588
15428,8.650045584056398
15429,9.836819560493588
15430,9.949987078490329
15431,10.676054716159095
15432,7.7046081637583885
15433,9.506648618981997
15434,9.836819560493588
15435,10.480807769800117
15436,10.311920153394977
15437,6.152675304380183
15438,9.836819560493588
15439,10.198752635398234
15440,10.311920153394977
15441,9.949987078490329
15442,9.949987078490329
15443,6.152675304380183
15444,10.198752635398234
15445,9.949987078490329
15446,9.949987078490329
15447,9.949987078490329
15448,9.949987078490329
15449,7.098112724678193
15450,4.410779889955558
15451,9.836819560493588
15452,6.152675304380183
15453,7.7046081637583885
15454,9.836819560493588
15455,9.949987078490329
15456,10.311920153394977
